Text,Image,Folio
urn:cts:greekLit:tlg5026.msAint.hmt:12.D1,"urn:cite:hmt:vaimg.VA156RN-0327@0.0971,0.447,0.0781,0.0421",urn:cite:hmt:msA.156r
